ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60606,39,09/20/2020,09/26/2020,2,73,64,2354.1,127,2620,4096,84488.9,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-39,POINT (-87.63676 41.882634)
60610,29,07/12/2020,07/18/2020,24,376,62,963.6,917,6882,2350,17637.6,0.0,0.1,0,10,0.0,25.6,39019,60610-2020-29,POINT (-87.63581 41.90455)
60614,49,11/29/2020,12/05/2020,207,3354,290,4703.5,3710,66440,5203,93173.3,0.1,0.0,2,79,2.8,110.8,71308,60614-2020-49,POINT (-87.652064 41.922605)
60614,37,09/12/2021,09/18/2021,91,6799,128,9534.7,4303,188356,6034,264144.3,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-37,POINT (-87.652064 41.922605)
60618,37,09/06/2020,09/12/2020,52,2133,55,2259.7,1537,31253,1628,33108.7,0.0,0.1,0,52,0.0,55.1,94395,60618-2020-37,POINT (-87.703343 41.946699)
60633,34,08/22/2021,08/28/2021,14,1442,109,11203.5,431,17944,3349,139414.2,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-34,POINT (-87.556037 41.653147)
60634,28,07/10/2022,07/16/2022,149,21590,196,28409.8,1194,318250,1571,418777.6,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-28,POINT (-87.797373 41.944967)
60602,50,12/06/2020,12/12/2020,2,61,161,4903.5,55,1371,4421,110209,0.0,0.1,1,1,80.4,80.4,1244,60602-2020-50,POINT (-87.628309 41.883136)
60612,35,08/29/2021,09/04/2021,42,3954,122,11524,1224,98593,3567,287351,0.0,0.0,1,74,2.9,215.7,34311,60612-2021-35,POINT (-87.687011 41.88004)
60618,27,07/04/2021,07/10/2021,16,8637,17,9149.8,1431,144177,1516,152738,0.0,0.1,0,132,0.0,139.8,94395,60618-2021-27,POINT (-87.703343 41.946699)
60620,46,11/08/2020,11/14/2020,276,2665,405,3913.6,2295,32427,3370,47619.5,0.1,0.1,4,86,5.9,126.3,68096,60620-2020-46,POINT (-87.651656 41.740873)
60619,37,09/06/2020,09/12/2020,23,1378,38,2249.5,775,20317,1265,33166.3,0.0,0.1,0,67,0.0,109.4,61258,60619-2020-37,POINT (-87.60569 41.744737)
60633,41,10/10/2021,10/16/2021,9,1535,70,11926,581,21402,4514,166280.8,0.0,0.1,1,19,7.8,147.6,12871,60633-2021-41,POINT (-87.556037 41.653147)
60634,50,12/06/2020,12/12/2020,481,6776,633,8916.4,3327,57531,4378,75703.7,0.2,0.1,4,99,5.3,130.3,75995,60634-2020-50,POINT (-87.797373 41.944967)
60633,5,01/31/2021,02/06/2021,13,1207,101,9377.7,241,10870,1872,84453.4,0.1,0.1,0,13,0.0,101.0,12871,60633-2021-5,POINT (-87.556037 41.653147)
60634,16,04/18/2021,04/24/2021,132,10179,174,13394.3,2210,100061,2908,131667.9,0.1,0.1,1,155,1.3,204.0,75995,60634-2021-16,POINT (-87.797373 41.944967)
60644,4,01/24/2021,01/30/2021,55,3580,115,7503.4,1339,42738,2806,89574.9,0.0,0.1,3,122,6.3,255.7,47712,60644-2021-4,POINT (-87.756863 41.881113)
60644,41,10/10/2021,10/16/2021,36,5306,76,11120.9,3463,113067,7258,236978.1,0.0,0.0,0,156,0.0,327.0,47712,60644-2021-41,POINT (-87.756863 41.881113)
60644,42,10/17/2021,10/23/2021,29,5335,61,11181.7,3678,116745,7709,244686.9,0.0,0.0,0,156,0.0,327.0,47712,60644-2021-42,POINT (-87.756863 41.881113)
60644,6,02/07/2021,02/13/2021,38,3671,80,7694.1,1036,44963,2171,94238.3,0.0,0.1,0,124,0.0,259.9,47712,60644-2021-6,POINT (-87.756863 41.881113)
60644,7,02/14/2021,02/20/2021,30,3701,63,7757,1083,46046,2270,96508.2,0.0,0.1,1,125,2.1,262.0,47712,60644-2021-7,POINT (-87.756863 41.881113)
60644,8,02/21/2021,02/27/2021,27,3728,57,7813.5,1196,47242,2507,99014.9,0.0,0.1,1,126,2.1,264.1,47712,60644-2021-8,POINT (-87.756863 41.881113)
60634,29,07/17/2022,07/23/2022,192,21782,253,28662.4,1175,319425,1546,420323.7,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-29,POINT (-87.797373 41.944967)
60601,44,10/25/2020,10/31/2020,38,328,259,2235.1,576,8797,3925,59945.5,0.1,0.0,0,7,0.0,47.7,14675,60601-2020-44,POINT (-87.622844 41.886262)
60605,34,08/16/2020,08/22/2020,16,325,58,1181,565,7397,2053,26879.6,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-34,POINT (-87.623449 41.867824)
60633,6,02/07/2021,02/13/2021,9,1216,70,9447.6,263,11133,2043,86496.8,0.0,0.1,1,14,7.8,108.8,12871,60633-2021-6,POINT (-87.556037 41.653147)
60602,24,06/13/2021,06/19/2021,0,106,0,8520.9,73,3059,5868,245900.3,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-24,POINT (-87.628309 41.883136)
60602,39,09/26/2021,10/02/2021,0,126,0,10128.6,223,4695,17926,377411.6,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-39,POINT (-87.628309 41.883136)
60633,1,01/02/2022,01/08/2022,157,2309,1220,17939.6,1127,30065,8756,233587.1,0.2,0.1,1,23,7.8,178.7,12871,60633-2022-1,POINT (-87.556037 41.653147)
60633,10,03/06/2022,03/12/2022,2,2502,16,19439,660,36778,5128,285743.1,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-10,POINT (-87.556037 41.653147)
60633,7,02/14/2021,02/20/2021,10,1226,78,9525.3,292,11425,2269,88765.4,0.0,0.1,0,14,0.0,108.8,12871,60633-2021-7,POINT (-87.556037 41.653147)
60633,8,02/21/2021,02/27/2021,9,1235,70,9595.2,280,11705,2175,90940.9,0.0,0.1,1,15,7.8,116.5,12871,60633-2021-8,POINT (-87.556037 41.653147)
60633,11,03/13/2022,03/19/2022,2,2504,16,19454.6,630,37408,4895,290637.9,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-11,POINT (-87.556037 41.653147)
60633,12,03/20/2022,03/26/2022,5,2509,39,19493.4,609,38017,4732,295369.4,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-12,POINT (-87.556037 41.653147)
60633,13,03/27/2022,04/02/2022,1,2510,8,19501.2,592,38609,4600,299968.9,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-13,POINT (-87.556037 41.653147)
60634,30,07/25/2021,07/31/2021,63,10674,83,14045.7,1366,120850,1798,159023.6,0.0,0.1,0,165,0.0,217.1,75995,60634-2021-30,POINT (-87.797373 41.944967)
60634,31,08/01/2021,08/07/2021,100,10774,132,14177.2,1743,122593,2294,161317.2,0.0,0.1,0,165,0.0,217.1,75995,60634-2021-31,POINT (-87.797373 41.944967)
60634,3,01/16/2022,01/22/2022,500,18530,658,24383.2,6536,240206,8601,316081.3,0.1,0.1,7,231,9.2,304.0,75995,60634-2022-3,POINT (-87.797373 41.944967)
60633,9,02/28/2021,03/06/2021,6,1241,47,9641.8,215,11920,1670,92611.3,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-9,POINT (-87.556037 41.653147)
60634,30,07/24/2022,07/30/2022,210,21992,276,28938.7,1127,320552,1483,421806.7,0.2,0.1,0,250,0.0,329.0,75995,60634-2022-30,POINT (-87.797373 41.944967)
60634,33,08/14/2022,08/20/2022,127,22433,167,29519,929,323328,1222,425459.6,0.1,0.1,0,250,0.0,329.0,75995,60634-2022-33,POINT (-87.797373 41.944967)
60634,4,01/23/2022,01/29/2022,250,18780,329,24712.2,5846,246052,7693,323773.9,0.1,0.1,6,237,7.9,311.9,75995,60634-2022-4,POINT (-87.797373 41.944967)
60634,5,01/30/2022,02/05/2022,118,18898,155,24867.4,4821,250873,6344,330117.8,0.0,0.1,0,237,0.0,311.9,75995,60634-2022-5,POINT (-87.797373 41.944967)
60634,6,02/06/2022,02/12/2022,92,18990,121,24988.5,4768,255641,6274,336391.9,0.0,0.1,1,238,1.3,313.2,75995,60634-2022-6,POINT (-87.797373 41.944967)
60636,36,08/30/2020,09/05/2020,27,1040,84,3229.5,491,8901,1525,27640.3,0.1,0.1,1,55,3.1,170.8,32203,60636-2020-36,POINT (-87.668597 41.77599)
60636,39,09/20/2020,09/26/2020,20,1096,62,3403.4,406,10119,1261,31422.5,0.0,0.1,1,57,3.1,177.0,32203,60636-2020-39,POINT (-87.668597 41.77599)
60636,40,09/27/2020,10/03/2020,25,1121,78,3481,520,10639,1615,33037.3,0.0,0.1,0,57,0.0,177.0,32203,60636-2020-40,POINT (-87.668597 41.77599)
60636,41,10/04/2020,10/10/2020,34,1155,106,3586.6,542,11181,1683,34720.4,0.1,0.1,1,58,3.1,180.1,32203,60636-2020-41,POINT (-87.668597 41.77599)
60666,32,08/02/2020,08/08/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-32,POINT (-87.896371 41.979511)
60636,45,11/01/2020,11/07/2020,151,1486,469,4614.5,796,13807,2472,42874.9,0.2,0.1,1,61,3.1,189.4,32203,60636-2020-45,POINT (-87.668597 41.77599)
60606,41,10/04/2020,10/10/2020,5,81,161,2612.1,148,2902,4773,93582.7,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-41,POINT (-87.63676 41.882634)
60633,21,05/22/2022,05/28/2022,22,2647,171,20565.6,612,43238,4755,335933.5,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-21,POINT (-87.556037 41.653147)
60602,45,11/01/2020,11/07/2020,8,43,643,3456.6,71,1048,5707,84244.4,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-45,POINT (-87.628309 41.883136)
60632,11,03/08/2020,03/14/2020,,,,,4,4,4,4.4,0.0,0.0,0,0,0.0,0.0,91039,60632-2020-11,POINT (-87.711251 41.810038)
60606,5,01/31/2021,02/06/2021,2,254,64,8190.9,152,6136,4902,197871.7,0.0,0.1,0,2,0.0,64.5,3101,60606-2021-5,POINT (-87.63676 41.882634)
60626,16,04/12/2020,04/18/2020,136,301,274,605.3,343,909,690,1827.9,0.3,0.3,10,17,20.1,34.2,49730,60626-2020-16,POINT (-87.669834 42.009469)
60634,10,03/06/2022,03/12/2022,20,19173,26,25229.3,3798,271624,4998,357423.5,0.0,0.1,1,245,1.3,322.4,75995,60634-2022-10,POINT (-87.797373 41.944967)
60611,22,05/24/2020,05/30/2020,15,139,46,428.7,400,2476,1234,7635.8,0.1,0.1,0,2,0.0,6.2,32426,60611-2020-22,POINT (-87.620291 41.894734)
60633,22,05/29/2022,06/04/2022,27,2674,210,20775.4,546,43784,4242,340175.6,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-22,POINT (-87.556037 41.653147)
60633,23,06/05/2022,06/11/2022,25,2699,194,20969.6,527,44311,4094,344270.1,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-23,POINT (-87.556037 41.653147)
60652,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,43907,60652-2020-10,POINT (-87.714238 41.745398)
60633,24,06/12/2022,06/18/2022,21,2720,163,21132.8,168,44479,1305,345575.3,0.2,0.1,0,27,0.0,209.8,12871,60633-2022-24,POINT (-87.556037 41.653147)
60601,12,03/15/2020,03/21/2020,10,14,68,95.4,31,37,211,252.1,0.2,0.2,0,0,0.0,0.0,14675,60601-2020-12,POINT (-87.622844 41.886262)
60645,27,06/28/2020,07/04/2020,13,1153,27,2415.6,850,7629,1781,15983,0.0,0.2,1,68,2.1,142.5,47732,60645-2020-27,POINT (-87.695049 42.008927)
60633,25,06/19/2022,06/25/2022,22,2742,171,21303.7,284,44763,2206,347781.8,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-25,POINT (-87.556037 41.653147)
60633,27,07/03/2022,07/09/2022,21,2785,163,21637.8,251,45274,1950,351752,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-27,POINT (-87.556037 41.653147)
60633,28,07/10/2022,07/16/2022,33,2818,256,21894.2,279,45553,2168,353919.7,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-28,POINT (-87.556037 41.653147)
60633,29,07/17/2022,07/23/2022,31,2849,241,22135,290,45843,2253,356172.8,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-29,POINT (-87.556037 41.653147)
60633,3,01/16/2022,01/22/2022,43,2431,334,18887.4,893,31842,6938,247393.4,0.1,0.1,1,26,7.8,202.0,12871,60633-2022-3,POINT (-87.556037 41.653147)
60633,30,07/24/2022,07/30/2022,29,2878,225,22360.3,260,46103,2020,358192.8,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-30,POINT (-87.556037 41.653147)
60636,46,11/08/2020,11/14/2020,156,1642,484,5098.9,1013,14820,3146,46020.6,0.2,0.1,1,62,3.1,192.5,32203,60636-2020-46,POINT (-87.668597 41.77599)
60645,28,07/05/2020,07/11/2020,9,1162,19,2434.4,858,8487,1798,17780.5,0.0,0.1,0,68,0.0,142.5,47732,60645-2020-28,POINT (-87.695049 42.008927)
60602,11,03/14/2021,03/20/2021,0,96,0,7717,61,2117,4904,170176.8,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-11,POINT (-87.628309 41.883136)
60609,20,05/16/2021,05/22/2021,40,7350,65,11952.2,1271,80380,2067,130709.8,0.0,0.1,1,151,1.6,245.5,61495,60609-2021-20,POINT (-87.653382 41.812017)
60612,28,07/11/2021,07/17/2021,15,3663,44,10675.9,836,90281,2436,263125.5,0.0,0.0,0,73,0.0,212.8,34311,60612-2021-28,POINT (-87.687011 41.88004)
60601,29,07/12/2020,07/18/2020,7,103,48,701.9,198,1635,1349,11141.4,0.0,0.1,0,5,0.0,34.1,14675,60601-2020-29,POINT (-87.622844 41.886262)
60621,50,12/06/2020,12/12/2020,113,1543,389,5313,815,17074,2806,58790.7,0.1,0.1,1,65,3.4,223.8,29042,60621-2020-50,POINT (-87.638812 41.776931)
60606,46,11/08/2020,11/14/2020,19,148,613,4772.7,207,3822,6675,123250.6,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-46,POINT (-87.63676 41.882634)
60623,16,04/12/2020,04/18/2020,240,567,279,659.5,462,1194,537,1388.7,0.5,0.4,9,24,10.5,27.9,85979,60623-2020-16,POINT (-87.717446 41.850321)
60625,53,12/27/2020,01/02/2021,201,5336,254,6733.7,2544,66421,3210,83819.4,0.1,0.1,6,155,7.6,195.6,79243,60625-2020-53,POINT (-87.701816 41.971155)
60634,12,03/20/2022,03/26/2022,37,19243,49,25321.4,3483,278853,4583,366936,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-12,POINT (-87.797373 41.944967)
60634,13,03/27/2022,04/02/2022,29,19272,38,25359.6,3435,282288,4520,371456,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-13,POINT (-87.797373 41.944967)
60634,14,04/03/2022,04/09/2022,72,19344,95,25454.3,3390,285678,4461,375916.8,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-14,POINT (-87.797373 41.944967)
60634,15,04/10/2022,04/16/2022,65,19409,86,25539.8,1233,286911,1622,377539.3,0.1,0.1,0,245,0.0,322.4,75995,60634-2022-15,POINT (-87.797373 41.944967)
60636,47,11/15/2020,11/21/2020,153,1795,475,5574,1062,15882,3298,49318.4,0.2,0.1,5,67,15.5,208.1,32203,60636-2020-47,POINT (-87.668597 41.77599)
60645,29,07/12/2020,07/18/2020,20,1182,42,2476.3,681,9168,1427,19207.2,0.0,0.1,1,69,2.1,144.6,47732,60645-2020-29,POINT (-87.695049 42.008927)
60645,30,07/19/2020,07/25/2020,15,1197,31,2507.8,659,9827,1381,20587.9,0.0,0.1,0,69,0.0,144.6,47732,60645-2020-30,POINT (-87.695049 42.008927)
60645,31,07/26/2020,08/01/2020,20,1217,42,2549.7,869,10696,1821,22408.4,0.0,0.1,0,69,0.0,144.6,47732,60645-2020-31,POINT (-87.695049 42.008927)
60645,32,08/02/2020,08/08/2020,22,1239,46,2595.7,624,11320,1307,23715.7,0.0,0.1,0,69,0.0,144.6,47732,60645-2020-32,POINT (-87.695049 42.008927)
60645,33,08/09/2020,08/15/2020,20,1259,42,2637.6,1138,12458,2384,26099.9,0.0,0.1,0,69,0.0,144.6,47732,60645-2020-33,POINT (-87.695049 42.008927)
60636,48,11/22/2020,11/28/2020,129,1924,401,5974.6,826,16708,2565,51883.4,0.2,0.1,4,71,12.4,220.5,32203,60636-2020-48,POINT (-87.668597 41.77599)
60636,49,11/29/2020,12/05/2020,162,2086,503,6477.7,1004,17712,3118,55001.1,0.2,0.1,3,74,9.3,229.8,32203,60636-2020-49,POINT (-87.668597 41.77599)
60645,34,08/16/2020,08/22/2020,41,1300,86,2723.5,1036,13494,2170,28270.3,0.0,0.1,0,69,0.0,144.6,47732,60645-2020-34,POINT (-87.695049 42.008927)
60624,18,04/26/2020,05/02/2020,88,502,243,1388.4,391,1586,1081,4386.3,0.2,0.3,1,16,2.8,44.3,36158,60624-2020-18,POINT (-87.722735 41.879417)
60608,7,02/14/2021,02/20/2021,42,7326,53,9249.4,1835,83169,2317,105004.7,0.0,0.1,4,135,5.1,170.4,79205,60608-2021-7,POINT (-87.670366 41.849879)
60609,8,02/21/2021,02/27/2021,46,6599,75,10731,1274,63294,2072,102925.4,0.0,0.1,1,133,1.6,216.3,61495,60609-2021-8,POINT (-87.653382 41.812017)
60614,11,03/08/2020,03/14/2020,13,13,18,18.2,25,27,35,37.9,0.2,0.2,0,0,0.0,0.0,71308,60614-2020-11,POINT (-87.652064 41.922605)
60637,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,47454,60637-2020-10,POINT (-87.604053 41.780991)
60612,18,05/02/2021,05/08/2021,61,3509,178,10227,2177,79933,6345,232966.1,0.0,0.1,2,70,5.8,204.0,34311,60612-2021-18,POINT (-87.687011 41.88004)
60612,8,02/21/2021,02/27/2021,30,2975,87,8670.7,2210,57095,6441,166404.4,0.0,0.1,1,63,2.9,183.6,34311,60612-2021-8,POINT (-87.687011 41.88004)
60619,16,04/18/2021,04/24/2021,99,4550,162,7427.6,1910,67657,3118,110446,0.1,0.1,2,131,3.3,213.8,61258,60619-2021-16,POINT (-87.60569 41.744737)
60630,44,10/25/2020,10/31/2020,206,1968,359,3431.9,1715,25139,2991,43838.9,0.1,0.1,0,70,0.0,122.1,57344,60630-2020-44,POINT (-87.759611 41.971261)
60636,50,12/06/2020,12/12/2020,141,2227,438,6915.5,938,18650,2913,57913.9,0.2,0.1,2,76,6.2,236.0,32203,60636-2020-50,POINT (-87.668597 41.77599)
60633,14,03/29/2020,04/04/2020,7,11,54,85.5,27,56,210,435.1,0.2,0.1,0,0,0.0,0.0,12871,60633-2020-14,POINT (-87.556037 41.653147)
60633,31,07/31/2022,08/06/2022,9,2887,70,22430.3,211,46314,1639,359832.2,0.1,0.1,0,27,0.0,209.8,12871,60633-2022-31,POINT (-87.556037 41.653147)
60645,35,08/23/2020,08/29/2020,47,1347,98,2822,805,14299,1686,29956.8,0.1,0.1,1,70,2.1,146.7,47732,60645-2020-35,POINT (-87.695049 42.008927)
60645,36,08/30/2020,09/05/2020,33,1380,69,2891.1,690,14989,1446,31402.4,0.1,0.1,0,70,0.0,146.7,47732,60645-2020-36,POINT (-87.695049 42.008927)
60633,4,01/23/2022,01/29/2022,25,2456,194,19081.7,810,32652,6293,253686.6,0.0,0.1,0,26,0.0,202.0,12871,60633-2022-4,POINT (-87.556037 41.653147)
60633,5,01/30/2022,02/05/2022,18,2474,140,19221.5,748,33400,5812,259498.1,0.0,0.1,0,26,0.0,202.0,12871,60633-2022-5,POINT (-87.556037 41.653147)
60645,37,09/06/2020,09/12/2020,26,1406,54,2945.6,931,15920,1950,33352.9,0.0,0.1,0,70,0.0,146.7,47732,60645-2020-37,POINT (-87.695049 42.008927)
60633,6,02/06/2022,02/12/2022,8,2482,62,19283.7,677,34077,5260,264758,0.0,0.1,0,26,0.0,202.0,12871,60633-2022-6,POINT (-87.556037 41.653147)
60633,7,02/13/2022,02/19/2022,9,2491,70,19353.6,703,34780,5462,270219.9,0.0,0.1,1,27,7.8,209.8,12871,60633-2022-7,POINT (-87.556037 41.653147)
60608,39,09/26/2021,10/02/2021,45,8931,57,11275.8,3501,150501,4420,190014.5,0.0,0.1,2,156,2.5,197.0,79205,60608-2021-39,POINT (-87.670366 41.849879)
60647,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,87509,60647-2020-10,POINT (-87.701101 41.921058)
60613,22,05/24/2020,05/30/2020,13,366,26,730.3,431,2491,860,4970.8,0.0,0.1,3,26,6.0,51.9,50113,60613-2020-22,POINT (-87.661343 41.953742)
60609,35,08/29/2021,09/04/2021,70,7806,114,12693.7,1851,99061,3010,161087.9,0.0,0.1,0,157,0.0,255.3,61495,60609-2021-35,POINT (-87.653382 41.812017)
60634,12,03/15/2020,03/21/2020,17,19,22,25,65,71,86,93.4,0.2,0.2,0,0,0.0,0.0,75995,60634-2020-12,POINT (-87.797373 41.944967)
60634,13,03/22/2020,03/28/2020,59,78,78,102.6,337,408,444,536.9,0.1,0.1,0,0,0.0,0.0,75995,60634-2020-13,POINT (-87.797373 41.944967)
60634,14,03/29/2020,04/04/2020,77,155,101,204,370,778,487,1023.8,0.2,0.2,4,4,5.3,5.3,75995,60634-2020-14,POINT (-87.797373 41.944967)
60634,15,04/05/2020,04/11/2020,99,254,130,334.2,472,1250,621,1644.8,0.2,0.2,3,7,3.9,9.2,75995,60634-2020-15,POINT (-87.797373 41.944967)
60620,20,05/16/2021,05/22/2021,64,5660,94,8311.8,2202,86729,3234,127362.8,0.0,0.1,2,157,2.9,230.6,68096,60620-2021-20,POINT (-87.651656 41.740873)
60628,18,04/26/2020,05/02/2020,110,755,165,1131.5,545,2405,817,3604.4,0.2,0.3,13,53,19.5,79.4,66724,60628-2020-18,POINT (-87.621537 41.694192)
60634,16,04/17/2022,04/23/2022,119,19528,157,25696.4,3228,290139,4248,381787,0.0,0.1,0,245,0.0,322.4,75995,60634-2022-16,POINT (-87.797373 41.944967)
60630,12,03/15/2020,03/21/2020,13,13,23,22.7,40,46,70,80.2,0.2,0.2,1,1,1.7,1.7,57344,60630-2020-12,POINT (-87.759611 41.971261)
60633,9,02/27/2022,03/05/2022,1,2500,8,19423.5,682,36118,5299,280615.3,0.0,0.1,0,27,0.0,209.8,12871,60633-2022-9,POINT (-87.556037 41.653147)
60636,51,12/13/2020,12/19/2020,108,2335,335,7250.9,837,19487,2599,60513,0.1,0.1,3,79,9.3,245.3,32203,60636-2020-51,POINT (-87.668597 41.77599)
60636,52,12/20/2020,12/26/2020,75,2410,233,7483.8,655,20142,2034,62547,0.1,0.1,1,80,3.1,248.4,32203,60636-2020-52,POINT (-87.668597 41.77599)
60636,12,03/21/2021,03/27/2021,33,2897,102,8996.1,707,29208,2195,90699.6,0.1,0.1,1,97,3.1,301.2,32203,60636-2021-12,POINT (-87.668597 41.77599)
60636,14,04/04/2021,04/10/2021,76,3024,236,9390.4,908,30869,2820,95857.5,0.1,0.1,1,98,3.1,304.3,32203,60636-2021-14,POINT (-87.668597 41.77599)
60636,15,04/11/2021,04/17/2021,71,3095,220,9610.9,931,31800,2891,98748.6,0.1,0.1,0,98,0.0,304.3,32203,60636-2021-15,POINT (-87.668597 41.77599)
60636,16,04/18/2021,04/24/2021,59,3154,183,9794.1,917,32717,2848,101596.1,0.1,0.1,2,100,6.2,310.5,32203,60636-2021-16,POINT (-87.668597 41.77599)
60636,17,04/25/2021,05/01/2021,75,3229,233,10027,965,33682,2997,104592.7,0.1,0.1,0,100,0.0,310.5,32203,60636-2021-17,POINT (-87.668597 41.77599)
60636,18,05/02/2021,05/08/2021,92,3321,286,10312.7,984,34666,3056,107648.4,0.1,0.1,1,101,3.1,313.6,32203,60636-2021-18,POINT (-87.668597 41.77599)
60636,19,05/09/2021,05/15/2021,51,3372,158,10471.1,914,35580,2838,110486.6,0.1,0.1,1,102,3.1,316.7,32203,60636-2021-19,POINT (-87.668597 41.77599)
60636,20,05/16/2021,05/22/2021,44,3416,137,10607.7,872,36452,2708,113194.4,0.1,0.1,2,104,6.2,323.0,32203,60636-2021-20,POINT (-87.668597 41.77599)
60636,21,05/23/2021,05/29/2021,19,3435,59,10666.7,858,37310,2664,115858.8,0.0,0.1,2,106,6.2,329.2,32203,60636-2021-21,POINT (-87.668597 41.77599)
60636,24,06/13/2021,06/19/2021,2,3456,6,10731.9,632,39290,1963,122007.3,0.0,0.1,0,107,0.0,332.3,32203,60636-2021-24,POINT (-87.668597 41.77599)
60636,25,06/20/2021,06/26/2021,3,3459,9,10741.2,755,40045,2344,124351.8,0.0,0.1,1,108,3.1,335.4,32203,60636-2021-25,POINT (-87.668597 41.77599)
60636,26,06/27/2021,07/03/2021,6,3465,19,10759.9,801,40846,2487,126839.1,0.0,0.1,1,109,3.1,338.5,32203,60636-2021-26,POINT (-87.668597 41.77599)
60636,27,07/04/2021,07/10/2021,4,3469,12,10772.3,873,41719,2711,129550,0.0,0.1,0,109,0.0,338.5,32203,60636-2021-27,POINT (-87.668597 41.77599)
60607,27,06/28/2020,07/04/2020,10,487,34,1645.8,421,3445,1423,11642.1,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-27,POINT (-87.652727 41.876104)
60609,41,10/04/2020,10/10/2020,70,2708,114,4403.6,1379,25772,2242,41909.1,0.1,0.1,1,83,1.6,135.0,61495,60609-2020-41,POINT (-87.653382 41.812017)
60610,42,10/11/2020,10/17/2020,66,850,169,2178.4,1480,19918,3793,51046.9,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-42,POINT (-87.63581 41.90455)
60612,35,08/23/2020,08/29/2020,34,928,99,2704.7,900,11761,2623,34277.6,0.0,0.1,0,32,0.0,93.3,34311,60612-2020-35,POINT (-87.687011 41.88004)
60619,13,03/22/2020,03/28/2020,100,131,163,213.8,222,347,362,566.5,0.4,0.3,0,0,0.0,0.0,61258,60619-2020-13,POINT (-87.60569 41.744737)
60634,27,06/28/2020,07/04/2020,47,1611,62,2119.9,1184,12703,1558,16715.6,0.1,0.2,2,54,2.6,71.1,75995,60634-2020-27,POINT (-87.797373 41.944967)
60614,22,05/24/2020,05/30/2020,17,498,24,698.4,455,3897,638,5465,0.0,0.1,4,62,5.6,86.9,71308,60614-2020-22,POINT (-87.652064 41.922605)
60634,30,07/19/2020,07/25/2020,92,1792,121,2358,1325,16559,1744,21789.6,0.1,0.1,2,57,2.6,75.0,75995,60634-2020-30,POINT (-87.797373 41.944967)
60634,31,07/26/2020,08/01/2020,78,1870,103,2460.7,1309,17868,1722,23512.1,0.1,0.1,1,58,1.3,76.3,75995,60634-2020-31,POINT (-87.797373 41.944967)
60636,28,07/11/2021,07/17/2021,9,3478,28,10800.2,1016,42735,3155,132705,0.0,0.1,0,109,0.0,338.5,32203,60636-2021-28,POINT (-87.668597 41.77599)
60636,29,07/18/2021,07/24/2021,11,3489,34,10834.4,1088,43823,3379,136083.6,0.0,0.1,0,109,0.0,338.5,32203,60636-2021-29,POINT (-87.668597 41.77599)
60636,3,01/17/2021,01/23/2021,53,2679,165,8319.1,695,23126,2158,71813.2,0.1,0.1,3,89,9.3,276.4,32203,60636-2021-3,POINT (-87.668597 41.77599)
60611,49,11/29/2020,12/05/2020,94,1380,290,4255.8,1319,28554,4068,88059,0.1,0.1,0,6,0.0,18.5,32426,60611-2020-49,POINT (-87.620291 41.894734)
